Unnamed: 0,date,ADM1_EN,Total,adjusted_population,CS_1,CS_2,CS_3,CS_4,CS_5,ML1_1,ML1_2,ML1_3,ML1_4,ML1_5,ML2_1,ML2_2,ML2_3,ML2_4,ML2_5,pop_CS,pop_ML1,pop_ML2,period_ML1,period_ML2
85,2011-04-01,Afar,2015347,1751369,0.0,0.0,1751369.0,0.0,0.0,0.0,0.0,1751369.0,0.0,0.0,0.0,0.0,1751369.0,0.0,0.0,1751369.0,1751369.0,1751369.0,Apr - Jun 2011,Jul - Sep 2011
86,2011-04-01,Amhara,22808290,19820794,9146707.0,10210139.0,463948.0,0.0,0.0,9146707.0,10210139.0,463948.0,0.0,0.0,9146707.0,10210139.0,463948.0,0.0,0.0,19820794.0,19820794.0,19820794.0,Apr - Jun 2011,Jul - Sep 2011
87,2011-04-01,Benishangul Gumz,1204954,1047124,601962.0,445162.0,0.0,0.0,0.0,601962.0,445162.0,0.0,0.0,0.0,601962.0,445162.0,0.0,0.0,0.0,1047124.0,1047124.0,1047124.0,Apr - Jun 2011,Jul - Sep 2011
88,2011-04-01,Dire Dawa,523623,455036,0.0,455036.0,0.0,0.0,0.0,0.0,455036.0,0.0,0.0,0.0,0.0,455036.0,0.0,0.0,0.0,455036.0,455036.0,455036.0,Apr - Jun 2011,Jul - Sep 2011
89,2011-04-01,Gambela,498214,432954,0.0,282435.0,150519.0,0.0,0.0,0.0,282435.0,150519.0,0.0,0.0,282435.0,0.0,150519.0,0.0,0.0,432954.0,432954.0,432954.0,Apr - Jun 2011,Jul - Sep 2011
90,2011-04-01,Harari,275491,239406,0.0,0.0,239406.0,0.0,0.0,0.0,0.0,239406.0,0.0,0.0,0.0,0.0,239406.0,0.0,0.0,239406.0,239406.0,239406.0,Apr - Jun 2011,Jul - Sep 2011
91,2011-04-01,Oromia,39382119,34223733,11978789.0,15351661.0,6893283.0,0.0,0.0,11978789.0,15351661.0,6893283.0,0.0,0.0,11978789.0,7146336.0,15098608.0,0.0,0.0,34223733.0,34223733.0,34223733.0,Apr - Jun 2011,Jul - Sep 2011
92,2011-04-01,SNNP,16721876,14531590,2366989.0,3485665.0,8678936.0,0.0,0.0,2366989.0,3485665.0,8678936.0,0.0,0.0,2366989.0,2598521.0,9566080.0,0.0,0.0,14531590.0,14531590.0,14531590.0,Apr - Jun 2011,Jul - Sep 2011
93,2011-04-01,Sidama,4432226,3851681,0.0,3851681.0,0.0,0.0,0.0,0.0,3851681.0,0.0,0.0,0.0,0.0,0.0,3851681.0,0.0,0.0,3851681.0,3851681.0,3851681.0,Apr - Jun 2011,Jul - Sep 2011
94,2011-04-01,Somali,6397806,5559799,0.0,0.0,3133999.0,2425800.0,0.0,0.0,0.0,3133999.0,2425800.0,0.0,0.0,0.0,3133999.0,2425800.0,0.0,5559799.0,5559799.0,5559799.0,Apr - Jun 2011,Jul - Sep 2011
95,2011-04-01,Tigray,5685598,4940880,406604.0,4534276.0,0.0,0.0,0.0,406604.0,4534276.0,0.0,0.0,0.0,406604.0,2934105.0,1600171.0,0.0,0.0,4940880.0,4940880.0,4940880.0,Apr - Jun 2011,Jul - Sep 2011
96,2011-07-01,Addis Ababa,3780729,3285518,3285518.0,0.0,0.0,0.0,0.0,3285518.0,0.0,0.0,0.0,0.0,3285518.0,0.0,0.0,0.0,0.0,3285518.0,3285518.0,3285518.0,Jul - Sep 2011,Oct - Dec 2011
97,2011-07-01,Afar,2015347,1751369,0.0,0.0,1751369.0,0.0,0.0,0.0,0.0,1751369.0,0.0,0.0,0.0,1751369.0,0.0,0.0,0.0,1751369.0,1751369.0,1751369.0,Jul - Sep 2011,Oct - Dec 2011
98,2011-07-01,Amhara,22808290,19820794,9146707.0,10210139.0,463948.0,0.0,0.0,9146707.0,10210139.0,463948.0,0.0,0.0,9146707.0,10674087.0,0.0,0.0,0.0,19820794.0,19820794.0,19820794.0,Jul - Sep 2011,Oct - Dec 2011
99,2011-07-01,Benishangul Gumz,1204954,1047124,601962.0,445162.0,0.0,0.0,0.0,601962.0,445162.0,0.0,0.0,0.0,601962.0,445162.0,0.0,0.0,0.0,1047124.0,1047124.0,1047124.0,Jul - Sep 2011,Oct - Dec 2011
100,2011-07-01,Dire Dawa,523623,455036,0.0,455036.0,0.0,0.0,0.0,0.0,455036.0,0.0,0.0,0.0,0.0,455036.0,0.0,0.0,0.0,455036.0,455036.0,455036.0,Jul - Sep 2011,Oct - Dec 2011
101,2011-07-01,Gambela,498214,432954,0.0,282435.0,150519.0,0.0,0.0,0.0,282435.0,150519.0,0.0,0.0,73950.0,208485.0,150519.0,0.0,0.0,432954.0,432954.0,432954.0,Jul - Sep 2011,Oct - Dec 2011
102,2011-07-01,Harari,275491,239406,0.0,0.0,239406.0,0.0,0.0,0.0,0.0,239406.0,0.0,0.0,0.0,239406.0,0.0,0.0,0.0,239406.0,239406.0,239406.0,Jul - Sep 2011,Oct - Dec 2011
103,2011-07-01,Oromia,39382119,34223733,11978789.0,6048729.0,14000920.0,2195295.0,0.0,11978789.0,6048729.0,14000920.0,2195295.0,0.0,11978789.0,19935038.0,2309906.0,0.0,0.0,34223733.0,34223733.0,34223733.0,Jul - Sep 2011,Oct - Dec 2011
104,2011-07-01,SNNP,16721876,14531590,2366989.0,3181801.0,8982800.0,0.0,0.0,2366989.0,3181801.0,8982800.0,0.0,0.0,2366989.0,10786899.0,1377702.0,0.0,0.0,14531590.0,14531590.0,14531590.0,Jul - Sep 2011,Oct - Dec 2011
105,2011-07-01,Sidama,4432226,3851681,0.0,0.0,3851681.0,0.0,0.0,0.0,0.0,3851681.0,0.0,0.0,0.0,3851681.0,0.0,0.0,0.0,3851681.0,3851681.0,3851681.0,Jul - Sep 2011,Oct - Dec 2011
106,2011-07-01,Somali,6397806,5559799,0.0,0.0,3299643.0,2260156.0,0.0,0.0,0.0,3299643.0,2260156.0,0.0,0.0,1690907.0,3868892.0,0.0,0.0,5559799.0,5559799.0,5559799.0,Jul - Sep 2011,Oct - Dec 2011
107,2011-07-01,Tigray,5685598,4940880,406604.0,3845028.0,689248.0,0.0,0.0,406604.0,3845028.0,689248.0,0.0,0.0,406604.0,4534276.0,0.0,0.0,0.0,4940880.0,4940880.0,4940880.0,Jul - Sep 2011,Oct - Dec 2011
108,2011-10-01,Addis Ababa,3780729,3285518,3285518.0,0.0,0.0,0.0,0.0,3285518.0,0.0,0.0,0.0,0.0,3285518.0,0.0,0.0,0.0,0.0,3285518.0,3285518.0,3285518.0,Oct - Dec 2011,Jan - Mar 2012
109,2011-10-01,Afar,2015347,1751369,0.0,1304706.0,446663.0,0.0,0.0,0.0,1304706.0,446663.0,0.0,0.0,0.0,1304706.0,446663.0,0.0,0.0,1751369.0,1751369.0,1751369.0,Oct - Dec 2011,Jan - Mar 2012
110,2011-10-01,Amhara,22808290,19820794,11230153.0,8590641.0,0.0,0.0,0.0,11230153.0,8590641.0,0.0,0.0,0.0,11230153.0,6551446.0,2039195.0,0.0,0.0,19820794.0,19820794.0,19820794.0,Oct - Dec 2011,Jan - Mar 2012
111,2011-10-01,Benishangul Gumz,1204954,1047124,1047124.0,0.0,0.0,0.0,0.0,1047124.0,0.0,0.0,0.0,0.0,1047124.0,0.0,0.0,0.0,0.0,1047124.0,1047124.0,1047124.0,Oct - Dec 2011,Jan - Mar 2012
112,2011-10-01,Dire Dawa,523623,455036,0.0,168253.0,0.0,0.0,0.0,0.0,168253.0,0.0,0.0,0.0,0.0,168253.0,0.0,0.0,0.0,168253.0,168253.0,168253.0,Oct - Dec 2011,Jan - Mar 2012
113,2011-10-01,Gambela,498214,432954,282435.0,150519.0,0.0,0.0,0.0,282435.0,150519.0,0.0,0.0,0.0,282435.0,0.0,150519.0,0.0,0.0,432954.0,432954.0,432954.0,Oct - Dec 2011,Jan - Mar 2012
114,2011-10-01,Harari,275491,239406,0.0,239406.0,0.0,0.0,0.0,0.0,239406.0,0.0,0.0,0.0,0.0,239406.0,0.0,0.0,0.0,239406.0,239406.0,239406.0,Oct - Dec 2011,Jan - Mar 2012
115,2011-10-01,Oromia,39382119,34223733,25146016.0,5670204.0,1588397.0,1819116.0,0.0,23923148.0,5670204.0,4630381.0,0.0,0.0,23923148.0,5670204.0,2320475.0,2309906.0,0.0,34223733.0,34223733.0,34223733.0,Oct - Dec 2011,Jan - Mar 2012
116,2011-10-01,SNNP,16721876,14531590,4338833.0,8815055.0,1377702.0,0.0,0.0,4432805.0,8721083.0,1377702.0,0.0,0.0,4432805.0,2468461.0,6947665.0,682659.0,0.0,14531590.0,14531590.0,14531590.0,Oct - Dec 2011,Jan - Mar 2012
117,2011-10-01,Sidama,4432226,3851681,0.0,3851681.0,0.0,0.0,0.0,0.0,3851681.0,0.0,0.0,0.0,0.0,3851681.0,0.0,0.0,0.0,3851681.0,3851681.0,3851681.0,Oct - Dec 2011,Jan - Mar 2012
118,2011-10-01,Somali,6397806,5559799,0.0,1690907.0,1608736.0,2260156.0,0.0,0.0,1690907.0,3868892.0,0.0,0.0,0.0,1690907.0,1608736.0,2260156.0,0.0,5559799.0,5559799.0,5559799.0,Oct - Dec 2011,Jan - Mar 2012
119,2011-10-01,Tigray,5685598,4940880,406604.0,4534276.0,0.0,0.0,0.0,406604.0,4534276.0,0.0,0.0,0.0,406604.0,3845028.0,689248.0,0.0,0.0,4940880.0,4940880.0,4940880.0,Oct - Dec 2011,Jan - Mar 2012
120,2012-01-01,Addis Ababa,3780729,3379814,3379814.0,0.0,0.0,0.0,0.0,3379814.0,0.0,0.0,0.0,0.0,3379814.0,0.0,0.0,0.0,0.0,3379814.0,3379814.0,3379814.0,Jan - Mar 2012,Apr - Jun 2012
121,2012-01-01,Afar,2015347,1801633,0.0,1342151.0,459482.0,0.0,0.0,0.0,1342151.0,459482.0,0.0,0.0,0.0,1342151.0,459482.0,0.0,0.0,1801633.0,1801633.0,1801633.0,Jan - Mar 2012,Apr - Jun 2012
122,2012-01-01,Amhara,22808290,20389654,11552460.0,6739474.0,2097720.0,0.0,0.0,11552460.0,6739474.0,2097720.0,0.0,0.0,11552460.0,6739474.0,2097720.0,0.0,0.0,20389654.0,20389654.0,20389654.0,Jan - Mar 2012,Apr - Jun 2012
123,2012-01-01,Benishangul Gumz,1204954,1077177,1077177.0,0.0,0.0,0.0,0.0,1077177.0,0.0,0.0,0.0,0.0,1077177.0,0.0,0.0,0.0,0.0,1077177.0,1077177.0,1077177.0,Jan - Mar 2012,Apr - Jun 2012
124,2012-01-01,Dire Dawa,523623,468096,0.0,173082.0,0.0,0.0,0.0,0.0,173082.0,0.0,0.0,0.0,0.0,173082.0,0.0,0.0,0.0,173082.0,173082.0,173082.0,Jan - Mar 2012,Apr - Jun 2012
125,2012-01-01,Gambela,498214,445380,290541.0,154839.0,0.0,0.0,0.0,290541.0,154839.0,0.0,0.0,0.0,290541.0,154839.0,0.0,0.0,0.0,445380.0,445380.0,445380.0,Jan - Mar 2012,Apr - Jun 2012
126,2012-01-01,Harari,275491,246277,0.0,246277.0,0.0,0.0,0.0,0.0,246277.0,0.0,0.0,0.0,0.0,0.0,246277.0,0.0,0.0,246277.0,246277.0,246277.0,Jan - Mar 2012,Apr - Jun 2012
127,2012-01-01,Oromia,39382119,35205963,24609748.0,5832941.0,3387409.0,1375865.0,0.0,24609748.0,5832941.0,3387409.0,1375865.0,0.0,24609748.0,5832941.0,2387073.0,2376201.0,0.0,35205963.0,35205963.0,35205963.0,Jan - Mar 2012,Apr - Jun 2012
128,2012-01-01,SNNP,16721876,14948649,4631804.0,8899603.0,1417242.0,0.0,0.0,4631804.0,8899603.0,1417242.0,0.0,0.0,4560026.0,2539306.0,7849317.0,0.0,0.0,14948649.0,14948649.0,14948649.0,Jan - Mar 2012,Apr - Jun 2012
129,2012-01-01,Sidama,4432226,3962225,0.0,3962225.0,0.0,0.0,0.0,0.0,3962225.0,0.0,0.0,0.0,0.0,3962225.0,0.0,0.0,0.0,3962225.0,3962225.0,3962225.0,Jan - Mar 2012,Apr - Jun 2012
130,2012-01-01,Somali,6397806,5719366,0.0,0.0,5719366.0,0.0,0.0,0.0,0.0,5719366.0,0.0,0.0,0.0,0.0,5719366.0,0.0,0.0,5719366.0,5719366.0,5719366.0,Jan - Mar 2012,Apr - Jun 2012
131,2012-01-01,Tigray,5685598,5082684,418274.0,4664410.0,0.0,0.0,0.0,418274.0,4664410.0,0.0,0.0,0.0,418274.0,3955380.0,709030.0,0.0,0.0,5082684.0,5082684.0,5082684.0,Jan - Mar 2012,Apr - Jun 2012
132,2012-04-01,Addis Ababa,3780729,3379814,3379814.0,0.0,0.0,0.0,0.0,3379814.0,0.0,0.0,0.0,0.0,3379814.0,0.0,0.0,0.0,0.0,3379814.0,3379814.0,3379814.0,Apr - Jun 2012,Jul - Sep 2012
133,2012-04-01,Afar,2015347,1801633,0.0,1342151.0,459482.0,0.0,0.0,0.0,724126.0,1077507.0,0.0,0.0,0.0,1801633.0,0.0,0.0,0.0,1801633.0,1801633.0,1801633.0,Apr - Jun 2012,Jul - Sep 2012
134,2012-04-01,Amhara,22808290,20389654,9409219.0,8882715.0,2097720.0,0.0,0.0,9409219.0,8882715.0,2097720.0,0.0,0.0,9409219.0,8882715.0,2097720.0,0.0,0.0,20389654.0,20389654.0,20389654.0,Apr - Jun 2012,Jul - Sep 2012
135,2012-04-01,Benishangul Gumz,1204954,1077177,1077177.0,0.0,0.0,0.0,0.0,1077177.0,0.0,0.0,0.0,0.0,1077177.0,0.0,0.0,0.0,0.0,1077177.0,1077177.0,1077177.0,Apr - Jun 2012,Jul - Sep 2012
136,2012-04-01,Dire Dawa,523623,468096,0.0,173082.0,0.0,0.0,0.0,0.0,173082.0,0.0,0.0,0.0,0.0,173082.0,0.0,0.0,0.0,173082.0,173082.0,173082.0,Apr - Jun 2012,Jul - Sep 2012
137,2012-04-01,Gambela,498214,445380,290541.0,154839.0,0.0,0.0,0.0,290541.0,154839.0,0.0,0.0,0.0,290541.0,154839.0,0.0,0.0,0.0,445380.0,445380.0,445380.0,Apr - Jun 2012,Jul - Sep 2012
138,2012-04-01,Harari,275491,246277,0.0,246277.0,0.0,0.0,0.0,0.0,246277.0,0.0,0.0,0.0,0.0,0.0,246277.0,0.0,0.0,246277.0,246277.0,246277.0,Apr - Jun 2012,Jul - Sep 2012
139,2012-04-01,Oromia,39382119,35205963,19715876.0,10726813.0,4763274.0,0.0,0.0,19715876.0,10726813.0,4763274.0,0.0,0.0,19715876.0,8350829.0,7139258.0,0.0,0.0,35205963.0,35205963.0,35205963.0,Apr - Jun 2012,Jul - Sep 2012
140,2012-04-01,SNNP,16721876,14948649,4631804.0,4026399.0,6290446.0,0.0,0.0,4631804.0,4026399.0,6290446.0,0.0,0.0,4560026.0,8658796.0,1729827.0,0.0,0.0,14948649.0,14948649.0,14948649.0,Apr - Jun 2012,Jul - Sep 2012
141,2012-04-01,Sidama,4432226,3962225,0.0,3962225.0,0.0,0.0,0.0,0.0,3962225.0,0.0,0.0,0.0,0.0,3962225.0,0.0,0.0,0.0,3962225.0,3962225.0,3962225.0,Apr - Jun 2012,Jul - Sep 2012
142,2012-04-01,Somali,6397806,5719366,0.0,0.0,5719366.0,0.0,0.0,0.0,0.0,5719366.0,0.0,0.0,0.0,1739437.0,3979929.0,0.0,0.0,5719366.0,5719366.0,5719366.0,Apr - Jun 2012,Jul - Sep 2012
143,2012-04-01,Tigray,5685598,5082684,418274.0,4664410.0,0.0,0.0,0.0,418274.0,4664410.0,0.0,0.0,0.0,418274.0,4664410.0,0.0,0.0,0.0,5082684.0,5082684.0,5082684.0,Apr - Jun 2012,Jul - Sep 2012
144,2012-07-01,Addis Ababa,3780729,3379814,3379814.0,0.0,0.0,0.0,0.0,3379814.0,0.0,0.0,0.0,0.0,3379814.0,0.0,0.0,0.0,0.0,3379814.0,3379814.0,3379814.0,Jul - Sep 2012,Oct - Dec 2012
145,2012-07-01,Afar,2015347,1801633,0.0,1183608.0,618025.0,0.0,0.0,0.0,1183608.0,618025.0,0.0,0.0,0.0,1183608.0,618025.0,0.0,0.0,1801633.0,1801633.0,1801633.0,Jul - Sep 2012,Oct - Dec 2012
146,2012-07-01,Amhara,22808290,20389654,9409219.0,5850366.0,5130069.0,0.0,0.0,9409219.0,5850366.0,5130069.0,0.0,0.0,14433655.0,3858279.0,2097720.0,0.0,0.0,20389654.0,20389654.0,20389654.0,Jul - Sep 2012,Oct - Dec 2012
147,2012-07-01,Benishangul Gumz,1204954,1077177,1077177.0,0.0,0.0,0.0,0.0,1077177.0,0.0,0.0,0.0,0.0,1077177.0,0.0,0.0,0.0,0.0,1077177.0,1077177.0,1077177.0,Jul - Sep 2012,Oct - Dec 2012
148,2012-07-01,Dire Dawa,523623,468096,0.0,0.0,173082.0,0.0,0.0,0.0,0.0,173082.0,0.0,0.0,0.0,173082.0,0.0,0.0,0.0,173082.0,173082.0,173082.0,Jul - Sep 2012,Oct - Dec 2012
149,2012-07-01,Gambela,498214,445380,445380.0,0.0,0.0,0.0,0.0,445380.0,0.0,0.0,0.0,0.0,445380.0,0.0,0.0,0.0,0.0,445380.0,445380.0,445380.0,Jul - Sep 2012,Oct - Dec 2012
150,2012-07-01,Harari,275491,246277,0.0,0.0,246277.0,0.0,0.0,0.0,0.0,246277.0,0.0,0.0,0.0,246277.0,0.0,0.0,0.0,246277.0,246277.0,246277.0,Jul - Sep 2012,Oct - Dec 2012
151,2012-07-01,Oromia,39382119,35205963,14457058.0,11654606.0,9094299.0,0.0,0.0,14457058.0,11654606.0,9094299.0,0.0,0.0,23101815.0,12104148.0,0.0,0.0,0.0,35205963.0,35205963.0,35205963.0,Jul - Sep 2012,Oct - Dec 2012
152,2012-07-01,SNNP,16721876,14948649,2963162.0,1668642.0,10316845.0,0.0,0.0,2963162.0,1668642.0,10316845.0,0.0,0.0,4631804.0,10316845.0,0.0,0.0,0.0,14948649.0,14948649.0,14948649.0,Jul - Sep 2012,Oct - Dec 2012
153,2012-07-01,Sidama,4432226,3962225,0.0,0.0,3962225.0,0.0,0.0,0.0,0.0,3962225.0,0.0,0.0,0.0,3962225.0,0.0,0.0,0.0,3962225.0,3962225.0,3962225.0,Jul - Sep 2012,Oct - Dec 2012
154,2012-07-01,Somali,6397806,5719366,0.0,0.0,5719366.0,0.0,0.0,0.0,0.0,5719366.0,0.0,0.0,0.0,5128046.0,591320.0,0.0,0.0,5719366.0,5719366.0,5719366.0,Jul - Sep 2012,Oct - Dec 2012
155,2012-07-01,Tigray,5685598,5082684,418274.0,4664410.0,0.0,0.0,0.0,418274.0,4664410.0,0.0,0.0,0.0,1243704.0,2192883.0,1646097.0,0.0,0.0,5082684.0,5082684.0,5082684.0,Jul - Sep 2012,Oct - Dec 2012
156,2012-10-01,Addis Ababa,3780729,3379814,3379814.0,0.0,0.0,0.0,0.0,3379814.0,0.0,0.0,0.0,0.0,3379814.0,0.0,0.0,0.0,0.0,3379814.0,3379814.0,3379814.0,Oct - Dec 2012,Jan - Mar 2013
157,2012-10-01,Afar,2015347,1801633,0.0,1183608.0,618025.0,0.0,0.0,0.0,1183608.0,618025.0,0.0,0.0,0.0,447980.0,1353653.0,0.0,0.0,1801633.0,1801633.0,1801633.0,Oct - Dec 2012,Jan - Mar 2013
158,2012-10-01,Amhara,22808290,20389654,14433655.0,3858279.0,2097720.0,0.0,0.0,14433655.0,3858279.0,2097720.0,0.0,0.0,11552460.0,6739474.0,2097720.0,0.0,0.0,20389654.0,20389654.0,20389654.0,Oct - Dec 2012,Jan - Mar 2013
159,2012-10-01,Benishangul Gumz,1204954,1077177,1077177.0,0.0,0.0,0.0,0.0,1077177.0,0.0,0.0,0.0,0.0,1077177.0,0.0,0.0,0.0,0.0,1077177.0,1077177.0,1077177.0,Oct - Dec 2012,Jan - Mar 2013
160,2012-10-01,Dire Dawa,523623,468096,0.0,468096.0,0.0,0.0,0.0,0.0,468096.0,0.0,0.0,0.0,0.0,0.0,468096.0,0.0,0.0,468096.0,468096.0,468096.0,Oct - Dec 2012,Jan - Mar 2013
161,2012-10-01,Gambela,498214,445380,445380.0,0.0,0.0,0.0,0.0,445380.0,0.0,0.0,0.0,0.0,445380.0,0.0,0.0,0.0,0.0,445380.0,445380.0,445380.0,Oct - Dec 2012,Jan - Mar 2013
162,2012-10-01,Harari,275491,246277,0.0,246277.0,0.0,0.0,0.0,0.0,246277.0,0.0,0.0,0.0,0.0,0.0,246277.0,0.0,0.0,246277.0,246277.0,246277.0,Oct - Dec 2012,Jan - Mar 2013
163,2012-10-01,Oromia,39382119,35205963,23101815.0,12104148.0,0.0,0.0,0.0,23101815.0,12104148.0,0.0,0.0,0.0,20967340.0,8405682.0,5832941.0,0.0,0.0,35205963.0,35205963.0,35205963.0,Oct - Dec 2012,Jan - Mar 2013
164,2012-10-01,SNNP,16721876,14948649,4631804.0,10316845.0,0.0,0.0,0.0,4631804.0,10316845.0,0.0,0.0,0.0,5214996.0,4416065.0,5317588.0,0.0,0.0,14948649.0,14948649.0,14948649.0,Oct - Dec 2012,Jan - Mar 2013
165,2012-10-01,Sidama,4432226,3962225,0.0,3962225.0,0.0,0.0,0.0,0.0,3962225.0,0.0,0.0,0.0,0.0,0.0,3962225.0,0.0,0.0,3962225.0,3962225.0,3962225.0,Oct - Dec 2012,Jan - Mar 2013
166,2012-10-01,Somali,6397806,5719366,0.0,5128046.0,591320.0,0.0,0.0,0.0,5128046.0,591320.0,0.0,0.0,0.0,3640092.0,2079274.0,0.0,0.0,5719366.0,5719366.0,5719366.0,Oct - Dec 2012,Jan - Mar 2013
167,2012-10-01,Tigray,5685598,5082684,1243704.0,2192883.0,1646097.0,0.0,0.0,1243704.0,2192883.0,1646097.0,0.0,0.0,418274.0,2149397.0,2515013.0,0.0,0.0,5082684.0,5082684.0,5082684.0,Oct - Dec 2012,Jan - Mar 2013
168,2013-01-01,Addis Ababa,3780729,3476725,3476725.0,0.0,0.0,0.0,0.0,3476725.0,0.0,0.0,0.0,0.0,3476725.0,0.0,0.0,0.0,0.0,3476725.0,3476725.0,3476725.0,Jan - Mar 2013,Apr - Jun 2013
169,2013-01-01,Afar,2015347,1853294,0.0,1119443.0,733851.0,0.0,0.0,0.0,1119443.0,733851.0,0.0,0.0,0.0,1119443.0,733851.0,0.0,0.0,1853294.0,1853294.0,1853294.0,Jan - Mar 2013,Apr - Jun 2013
170,2013-01-01,Amhara,22808290,20974301,14298811.0,6184542.0,490948.0,0.0,0.0,14298811.0,1398322.0,5277168.0,0.0,0.0,15148424.0,0.0,5825877.0,0.0,0.0,20974301.0,20974301.0,20974301.0,Jan - Mar 2013,Apr - Jun 2013
