,date,ADMIN1,CS_1,CS_2,CS_99,ML1_1,ML1_2,ML1_99,ML2_1,ML2_2,ML2_3,ML2_99,CS_3,CS_4,CS_5,ML1_3,ML1_4,ML1_5,ML2_4,ML2_5,pop_CS,pop_Total_CS,pop_ML1,pop_Total_ML1,pop_ML2,pop_Total_ML2,CS_88,ML1_88,ML2_88
66,2015-04-01,Central,6665943.834869385,498887.02161531616,17206.490356445312,6924938.521550466,239892.33493423462,17206.490356445312,6665943.834869385,498887.02161531616,0.0,17206.490356445312,0.0,0,0,0.0,0,0,0.0,0,7164830.856484701,7182037.346841146,7164830.856484701,7182037.346841146,7164830.856484701,7182037.346841146,,,
67,2015-04-01,Northern,2117952.3127081087,0.0,6343.140130907297,1045741.7846471954,1072210.528060913,6343.140130907297,2117952.3127081087,0.0,0.0,6343.140130907297,0.0,0,0,0.0,0,0,0.0,0,2117952.3127081087,2124295.452839016,2117952.3127081087,2124295.452839016,2117952.3127081087,2124295.452839016,,,
68,2015-04-01,Southern,3642843.783432007,3452072.140106201,83544.59306907654,3023192.169616699,4071723.753921509,83544.59306907654,3921319.9583129883,3173595.9652252197,0.0,83544.59306907654,0.0,0,0,0.0,0,0,0.0,0,7094915.923538208,7178460.516607285,7094915.923538208,7178460.516607285,7094915.923538208,7178460.516607285,,,
69,2015-07-01,Central,6924993.139870931,239837.71661376953,17206.490356445312,1995891.4898643494,5140442.348920156,,1329281.5717315674,5789845.776696493,45703.508056640625,17206.490356445312,0.0,0,0,45703.508056640625,0,0,0.0,0,7164830.856484701,7182037.346841146,7182037.346841146,7182037.346841146,7164830.856484701,7182037.346841146,,,
70,2015-07-01,Northern,2014346.4643804717,103605.84832763672,6343.140130907297,835825.5820580709,1288469.8707809448,,829482.4419271636,1288469.8707809448,0.0,6343.140130907297,0.0,0,0,0.0,0,0,0.0,0,2117952.3127081087,2124295.452839016,2124295.452839016,2124295.452839016,2117952.3127081087,2124295.452839016,,,
71,2015-07-01,Southern,3023192.169616699,4071723.753921509,83544.59306907654,1117594.6349086761,3109623.6066589355,,1101009.4483947754,3042664.2001037598,2951242.275039673,83544.59306907654,0.0,0,0,2951242.275039673,0,0,0.0,0,7094915.923538208,7178460.516607285,7178460.516607285,7178460.516607285,7094915.923538208,7178460.516607285,,,
72,2015-10-01,Central,4545598.872402191,2590734.9663823145,,1997365.2918548584,5140442.4912109375,,1085849.5081176758,2854029.1533470154,3242158.685376455,,45703.508056640625,0,0,45703.508056640625,0,0,0.0,0,7182037.346841146,7182037.346841146,7183511.2911224365,7183511.2911224365,7182037.346841146,7182037.346841146,,,
73,2015-10-01,Northern,835825.5820580709,1288469.8707809448,,837251.8013000488,1288469.7720718384,,835825.5820580709,0.0,1288469.8707809448,,0.0,0,0,0.0,0,0,0.0,0,2124295.452839016,2124295.452839016,2125721.573371887,2125721.573371887,2124295.452839016,2124295.452839016,,,
74,2015-10-01,Southern,1120772.0126552582,3106446.2289123535,,1127321.5621948242,3109623.5473632812,,656476.3285427094,2126384.0282287598,4395600.159835815,,2951242.275039673,0,0,2951242.3275146484,0,0,0.0,0,7178460.516607285,7178460.516607285,7188187.437072754,7188187.437072754,7178460.516607285,7178460.516607285,,,
75,2016-02-01,Central,7146710.963233974,267329.39012145996,,7146710.963233974,267329.39012145996,,6070228.192504909,1343812.160850525,0.0,,0.0,0,0,0.0,0,0,0.0,0,7414040.353355434,7414040.353355434,7414040.353355434,7414040.353355434,7414040.353355434,7414040.353355434,,,
76,2016-02-01,Northern,2191793.6403155336,0.0,,2191793.6403155336,0.0,,2191793.6403155336,0.0,0.0,,0.0,0,0,0.0,0,0,0.0,0,2191793.6403155336,2191793.6403155336,2191793.6403155336,2191793.6403155336,2191793.6403155336,2191793.6403155336,,,
77,2016-02-01,Southern,7338793.2585196495,0.0,,7338793.2585196495,0.0,,4886387.673192501,2452405.5853271484,0.0,,0.0,0,0,0.0,0,0,0.0,0,7338793.2585196495,7338793.2585196495,7338793.2585196495,7338793.2585196495,7338793.2585196495,7338793.2585196495,,,
78,2016-06-01,Central,6667748.687004115,0.0,743952.1829528809,5749734.589061737,282579.50269701704,743952.1829528809,664115.1176338196,1457.5189208984375,6004515.533847835,743952.1829528809,2339.4833984375,0,0,637774.0786437988,0,0,0.0,0,6670088.170402553,7414040.353355434,6670088.170402553,7414040.353355434,6670088.170402553,7414040.353355434,,,
79,2016-06-01,Northern,2180386.633982704,0.0,11407.006332829595,2180386.633982704,0.0,11407.006332829595,1877116.8337507702,299612.0463256836,3657.75390625,11407.006332829595,0.0,0,0,0.0,0,0,0.0,0,2180386.633982704,2191793.6403155336,2180386.633982704,2191793.6403155336,2180386.633982704,2191793.6403155336,,,
80,2016-06-01,Southern,3518131.046310425,1831274.9874267578,624976.5701651573,2453851.6147766113,498200.4334411621,624976.5701651573,0.0,0.0,6713816.688354492,624976.5701651573,1364410.6546173096,0,0,3761764.6401367188,0,0,0.0,0,6713816.688354492,7338793.2585196495,6713816.688354492,7338793.2585196495,6713816.688354492,7338793.2585196495,,,
81,2016-10-01,Central,337989.8664871454,1304553.2610302866,1239052.8671875,337989.8664871454,287546.8067932129,1239052.8671875,337989.8664871454,287546.8067932129,5522264.766218275,1239052.8671875,4505258.311981201,0,0,5522264.766218275,0,0,0.0,0,6147801.439498633,7414040.051620692,6147801.439498633,7414040.051620692,6147801.439498633,7414040.051620692,27185.74493455887,27185.74493455887,27185.74493455887
82,2016-10-01,Northern,1769279.8779873848,113943.625,277830.709564209,1769279.8779873848,113943.625,277830.709564209,1769279.8779873848,113943.625,0.0,277830.709564209,0.0,0,0,0.0,0,0,0.0,0,1883223.5029873848,2191793.6144070625,1883223.5029873848,2191793.6144070625,1883223.5029873848,2191793.6144070625,30739.40185546875,30739.40185546875,30739.40185546875
83,2016-10-01,Southern,0.0,3206262.379096508,1121120.3299560547,0.0,0.0,1121120.3299560547,0.0,0.0,4597676.664405823,1121120.3299560547,2969196.8542175293,0,0,6175459.233314037,0,0,1577782.5689082146,0,6175459.233314037,7338793.173013121,6175459.233314037,7338793.173013121,6175459.233314037,7338793.173013121,42213.60974302888,42213.60974302888,42213.60974302888
84,2017-02-01,Central,355845.5415478945,5971020.051878631,1308544.49609375,355845.5415478945,5971020.051878631,1308544.49609375,6326865.593426526,0.0,0.0,1308544.49609375,0.0,0,0,0.0,0,0,0.0,0,6326865.593426526,7662828.838073075,6326865.593426526,7662828.838073075,6326865.593426526,7662828.838073075,27418.748552799225,27418.748552799225,27418.748552799225
85,2017-02-01,Northern,1842652.778828621,117523.171875,288753.81579589844,1842652.778828621,117523.171875,288753.81579589844,1868047.3749055862,92128.57579803467,0.0,288753.81579589844,0.0,0,0,0.0,0,0,0.0,0,1960175.950703621,2280688.5560503006,1960175.950703621,2280688.5560503006,1960175.950703621,2280688.5560503006,31758.78955078125,31758.78955078125,31758.78955078125
86,2017-02-01,Southern,0.0,6329681.643305302,1147870.1202697754,0.0,6329681.643305302,1147870.1202697754,5527313.809410095,802367.8338952065,0.0,1147870.1202697754,0.0,0,0,0.0,0,0,0.0,0,6329681.643305302,7522122.985266805,6329681.643305302,7522122.985266805,6329681.643305302,7522122.985266805,44571.22169172764,44571.22169172764,44571.22169172764
87,2017-06-01,Central,6328402.0400390625,0.0,1308544.57421875,6328402.0400390625,0.0,1308544.57421875,6328402.0400390625,0.0,0.0,1308544.57421875,0.0,0,0,0.0,0,0,0.0,0,6328402.0400390625,7664365.362810612,6328402.0400390625,7664365.362810612,6328402.0400390625,7664365.362810612,27418.748552799225,27418.748552799225,27418.748552799225
88,2017-06-01,Northern,1869634.8493652344,92128.57579803467,288753.81286621094,1869634.8493652344,92128.57579803467,288753.81286621094,1869634.8493652344,0.0,92128.57579803467,288753.81286621094,0.0,0,0,0.0,0,0,0.0,0,1961763.425163269,2282276.027580261,1961763.425163269,2282276.027580261,1961763.425163269,2282276.027580261,31758.78955078125,31758.78955078125,31758.78955078125
89,2017-06-01,Southern,6074817.698608398,263509.50913238525,1147870.1271972656,6074942.696166992,263384.53982782364,1147870.1271972656,6074817.698608398,124.9666633605957,263384.53982782364,1147870.1271972656,0.0,0,0,0.0,0,0,0.0,0,6338327.207740784,7530768.556629777,6338327.235994816,7530768.584883809,6338327.205099583,7530768.553988576,44571.22169172764,44571.22169172764,44571.22169172764
90,2017-10-01,Central,6326865.593426526,0.0,1308544.49609375,6326865.593426526,0.0,1308544.49609375,6326865.593426526,0.0,0.0,1308544.49609375,0.0,0,0,0.0,0,0,0.0,0,6326865.593426526,7662828.838073075,6326865.593426526,7662828.838073075,6326865.593426526,7662828.838073075,27418.748552799225,27418.748552799225,27418.748552799225
91,2017-10-01,Northern,1960175.950703621,0.0,288753.81579589844,1960175.950703621,0.0,288753.81579589844,1960175.950703621,0.0,0.0,288753.81579589844,0.0,0,0,0.0,0,0,0.0,0,1960175.950703621,2280688.5560503006,1960175.950703621,2280688.5560503006,1960175.950703621,2280688.5560503006,31758.78955078125,31758.78955078125,31758.78955078125
92,2017-10-01,Southern,5527313.809410095,802367.8338952065,1147870.1202697754,5109749.205665588,1219932.4376397133,1147870.1202697754,4145161.754432678,964587.4512329102,1219932.4376397133,1147870.1202697754,0.0,0,0,0.0,0,0,0.0,0,6329681.643305302,7522122.985266805,6329681.643305302,7522122.985266805,6329681.643305302,7522122.985266805,44571.22169172764,44571.22169172764,44571.22169172764
93,2018-02-01,Central,6477716.274012417,0.0,1383869.5986328125,6477716.274012417,0.0,1383869.5986328125,6009225.058182597,468491.21582981944,0.0,1383869.5986328125,0.0,0,0,0.0,0,0,0.0,0,6477716.274012417,7890066.078406662,6477716.274012417,7890066.078406662,6477716.274012417,7890066.078406662,28480.205761432648,28480.205761432648,28480.205761432648
94,2018-02-01,Northern,1988616.82167387,0.0,300009.62368774414,1988616.82167387,0.0,300009.62368774414,1988616.82167387,0.0,0.0,300009.62368774414,0.0,0,0,0.0,0,0,0.0,0,1988616.82167387,2321437.476611614,1988616.82167387,2321437.476611614,1988616.82167387,2321437.476611614,32811.03125,32811.03125,32811.03125
95,2018-02-01,Southern,6434598.665915489,0.0,1174904.9779663086,6434598.665915489,0.0,1174904.9779663086,5208041.822669983,1226556.8432455063,0.0,1174904.9779663086,0.0,0,0,0.0,0,0,0.0,0,6434598.665915489,7655658.080624744,6434598.665915489,7655658.080624744,6434598.665915489,7655658.080624744,46154.436742946506,46154.436742946506,46154.436742946506
96,2018-06-01,Central,5456357.411444515,1021358.8625679016,1383869.5986328125,5456357.411444515,1021358.8625679016,1383869.5986328125,6313432.8818359375,164938.32946777344,0.0,1383869.5908203125,0.0,0,0,0.0,0,0,0.0,0,6477716.274012417,7890066.078406662,6477716.274012417,7890066.078406662,6478371.211303711,7890721.007885456,28480.205761432648,28480.205761432648,28480.205761432648
97,2018-06-01,Northern,1988616.82167387,0.0,300009.62368774414,1988616.82167387,0.0,300009.62368774414,1988616.9113769531,0.0,0.0,300009.6280822754,0.0,0,0,0.0,0,0,0.0,0,1988616.82167387,2321437.476611614,1988616.82167387,2321437.476611614,1988616.9113769531,2321437.5707092285,32811.03125,32811.03125,32811.03125
98,2018-06-01,Southern,3811689.5176610947,2622909.1482543945,1174904.9779663086,3544789.2662734985,2889809.3996419907,1174904.9779663086,3971109.1329345703,2473422.269331932,141.80377197265625,1174904.9870605469,0.0,0,0,0.0,0,0,0.0,0,6434598.665915489,7655658.080624744,6434598.665915489,7655658.080624744,6444673.206038475,7665732.629841968,46154.436742946506,46154.436742946506,46154.436742946506
99,2018-12-01,Central,4621206.626708984,1335883.510192871,1383869.5908203125,400028.6328125,5557061.409423828,1383869.5908203125,5957090.042236328,521281.20340153575,0.0,1383869.5908203125,521281.20340153575,0,0,521281.20340153575,0,0,0.0,0,6478371.340303391,7890721.136885136,6478371.245637864,7890721.042219609,6478371.245637864,7890721.042219609,28480.205761432648,28480.205761432648,28480.205761432648
100,2018-12-01,Northern,963501.7402954102,1025115.0988006592,300009.6280822754,669294.5025863647,1319322.2980499268,300009.6280822754,1694409.601387024,294207.1992492676,0.0,300009.6280822754,0.0,0,0,0.0,0,0,0.0,0,1988616.8390960693,2321437.4984283447,1988616.8006362915,2321437.459968567,1988616.8006362915,2321437.459968567,32811.03125,32811.03125,32811.03125
101,2018-12-01,Southern,115941.87646484375,2040437.3724746704,1174904.9870605469,115941.87646484375,2040437.3724746704,1174904.9870605469,2660871.241920471,3783714.291015625,87.69580841064453,1174904.9870605469,4288293.938842773,0,0,4288293.938842773,0,0,0.0,0,6444673.187782288,7665732.611585781,6444673.187782288,7665732.611585781,6444673.228744507,7665732.652548,46154.436742946506,46154.436742946506,46154.436742946506
102,2019-02-01,Central,6108213.165893555,534809.7988620698,1468578.8974609375,6108213.165893555,534809.7988620698,1468578.8974609375,6643023.095703125,0.0,0.0,1468578.8974609375,0.0,0,0,0.0,0,0,0.0,0,6643022.9647556245,8140818.5220113695,6643022.9647556245,8140818.5220113695,6643023.095703125,8140818.65295887,29216.659794807434,29216.659794807434,29216.659794807434
103,2019-02-01,Northern,1736611.1703414917,300775.59338378906,311760.352142334,1736611.1703414917,300775.59338378906,311760.352142334,2037386.6931152344,0.0,0.0,311760.352142334,0.0,0,0,0.0,0,0,0.0,0,2037386.7637252808,2383065.9498519897,2037386.7637252808,2383065.9498519897,2037386.6931152344,2383065.8792419434,33918.833984375,33918.833984375,33918.833984375
104,2019-02-01,Southern,2201594.2941818237,4368399.805770874,1202777.1564941406,2201594.2941818237,4368486.582550049,1202777.1564941406,6570081.002075195,0.0,0.0,1202777.1564941406,86.77677917480469,0,0,0.0,0,0,0.0,0,6570080.876731873,7821245.176225334,6570080.876731873,7821245.176225334,6570081.002075195,7821245.301568657,48387.14299932122,48387.14299932122,48387.14299932122
105,2019-06-01,Central,6642145.839367241,164.0645294189453,1468578.8544921875,6642859.095703125,164.0645294189453,1468578.8974609375,6642859.095703125,164.0645294189453,0.0,1468578.8974609375,0.0,0,0,0.0,0,0,0.0,0,6642309.90389666,8140105.418183655,6643023.160232544,8140818.717488289,6643023.160232544,8140818.717488289,29216.659794807434,29216.659794807434,29216.659794807434
106,2019-06-01,Northern,1870297.8402171135,167088.88764190674,311760.3555908203,1870297.8024902344,167088.89545440674,311760.352142334,1870297.8024902344,0.0,167088.89545440674,311760.352142334,0.0,0,0,0.0,0,0,0.0,0,2037386.7278590202,2383065.9174342155,2037386.697944641,2383065.88407135,2037386.697944641,2383065.88407135,33918.833984375,33918.833984375,33918.833984375
107,2019-06-01,Southern,3490971.312614441,3068040.843901634,1202777.1634521484,3494986.7251586914,3073742.9619140625,1202777.1564941406,3542860.1079711914,296752.60009765625,2730468.34375,1202777.1564941406,0.0,0,0,1351.3908462524414,0,0,0.0,0,6559012.156516075,7810176.462967545,6570081.077919006,7821245.377412468,6570081.051818848,7821245.3513123095,48387.14299932122,48387.14299932122,48387.14299932122
108,2019-10-01,Central,6642145.839367241,164.0645294189453,1468578.8544921875,13284455.7432639,164.0645294189453,27269331.79056266,13284291.678734481,328.1290588378906,0.0,27269823.984150916,0.0,0,0,0.0,0,0,0.0,0,6642309.90389666,8140105.418183655,13284619.80779332,40700034.897330016,13284619.80779332,40700527.09091827,29216.659794807434,146083.29897403717,146083.29897403717
109,2019-10-01,Northern,1870297.8402171135,0.0,311760.3555908203,3740595.680434227,167088.88764190674,7169695.298605442,3740595.680434227,0.0,334177.7752838135,7670961.961531162,167088.88764190674,0,0,167088.88764190674,0,0,0.0,0,2037386.7278590202,2383065.9174342155,4074773.4557180405,11414062.924245358,4074773.4557180405,11915329.587171078,33918.833984375,169594.169921875,169594.169921875
110,2019-10-01,Southern,3538844.703239441,291050.53125,1202777.1634521484,7368739.937728882,3020167.453276634,16630419.926979065,7077689.406478882,582101.0625,5458233.844053268,25690922.286808968,2729116.922026634,0,0,2729116.922026634,0,0,0.0,0,6559012.156516075,7810176.462967545,13118024.31303215,29990379.95500782,13118024.31303215,39050882.314837724,48387.14299932122,241935.7149966061,241935.7149966061
111,2020-02-01,Central,6811496.522090077,0.0,1563930.6098632812,6812219.631774902,0.0,1563930.6450195312,6812219.6328125,0.0,0.0,1563930.6450195312,0.0,0,0,0.0,0,0,0.0,0,6811496.522090077,8405148.450089574,6812219.631774902,8405871.594930649,6812219.6328125,8405871.595968246,29721.31813621521,29721.31813621521,29721.31813621521
112,2020-02-01,Northern,1919974.5824580193,172253.6031112671,323637.2829589844,1919974.6491699219,172253.5952987671,323637.2825012207,2092228.2272949219,0.0,0.0,323637.2825012207,0.0,0,0,0.0,0,0,0.0,0,2092228.1855692863,2450800.5598368645,2092228.244468689,2450800.6182785034,2092228.2272949219,2450800.6011047363,34935.09130859375,34935.09130859375,34935.09130859375
113,2020-02-01,Southern,3907429.5604248047,2783223.228246212,1230893.849975586,3911679.16595459,2790657.704345703,1230893.8515625,6702167.4033203125,169.2327880859375,0.0,1230893.8515625,0.0,0,0,0.0,0,0,0.0,0,6690652.788671017,7972465.700405389,6702336.870300293,7984149.783621579,6702336.636108398,7984149.549429685,50919.06175878644,50919.06175878644,50919.06175878644
114,2020-06-01,Central,6811496.522090077,0.0,191167.09033203125,6811496.522090077,0.0,191167.09033203125,6489187.583322525,1695072.4582988024,0.0,191167.09033203125,1372763.51953125,0,0,1372763.51953125,0,0,0.0,0,8184260.041621327,8405148.450089574,8184260.041621327,8405148.450089574,8184260.041621327,8405148.450089574,29721.31813621521,29721.31813621521,29721.31813621521
115,2020-06-01,Northern,2092228.1855692863,0.0,110052.02294921875,2092228.1855692863,0.0,110052.02294921875,2092228.1855692863,213585.26000976562,0.0,110052.02294921875,213585.26000976562,0,0,213585.26000976562,0,0,0.0,0,2305813.445579052,2450800.5598368645,2305813.445579052,2450800.5598368645,2305813.445579052,2450800.5598368645,34935.09130859375,34935.09130859375,34935.09130859375
116,2020-06-01,Southern,6690652.788671017,0.0,217582.5760498047,6690652.788671017,0.0,217582.5760498047,5087356.818939209,2616607.243657589,0.0,217582.5760498047,1013311.2739257812,0,0,1013311.2739257812,0,0,0.0,0,7703964.062596798,7972465.700405389,7703964.062596798,7972465.700405389,7703964.062596798,7972465.700405389,50919.06175878644,50919.06175878644,50919.06175878644
117,2020-08-01,Central,0.0,0.0,,6811496.522090077,0.0,191167.09033203125,6316585.362985611,494911.15910446644,1372763.51953125,191167.09033203125,0.0,0,0,1372763.51953125,0,0,0.0,0,0.0,0.0,8184260.041621327,8405148.450089574,8184260.041621327,8405148.450089574,,29721.31813621521,29721.31813621521
118,2020-08-01,Northern,0.0,0.0,,2092228.1855692863,0.0,110052.02294921875,2092228.1855692863,0.0,213585.26000976562,110052.02294921875,0.0,0,0,213585.26000976562,0,0,0.0,0,0.0,0.0,2305813.445579052,2450800.5598368645,2305813.445579052,2450800.5598368645,,34935.09130859375,34935.09130859375
119,2020-08-01,Southern,0.0,0.0,,6690652.788671017,0.0,217582.5760498047,5087356.818939209,1603295.9697318077,1013311.2739257812,217582.5760498047,0.0,0,0,1013311.2739257812,0,0,0.0,0,0.0,0.0,7703964.062596798,7972465.700405389,7703964.062596798,7972465.700405389,,50919.06175878644,50919.06175878644
120,2020-10-01,Central,6811496.522090077,0.0,191167.09033203125,6316585.362985611,494911.15910446644,191167.09033203125,6316585.362985611,1372763.51953125,494911.15910446644,191167.09033203125,1372763.51953125,0,0,1372763.51953125,0,0,0.0,0,8184260.041621327,8405148.450089574,8184260.041621327,8405148.450089574,8184260.041621327,8405148.450089574,29721.31813621521,29721.31813621521,29721.31813621521
121,2020-10-01,Northern,2092228.1855692863,0.0,110052.02294921875,2092228.1855692863,0.0,110052.02294921875,2092228.1855692863,213585.26000976562,0.0,110052.02294921875,213585.26000976562,0,0,213585.26000976562,0,0,0.0,0,2305813.445579052,2450800.5598368645,2305813.445579052,2450800.5598368645,2305813.445579052,2450800.5598368645,34935.09130859375,34935.09130859375,34935.09130859375
122,2020-10-01,Southern,5087356.818939209,1603295.9697318077,217582.5760498047,5087356.818939209,628764.5488433838,217582.5760498047,5087356.818939209,1013311.2739257812,1603295.9697318077,217582.5760498047,1013311.2739257812,0,0,1987842.6948142052,0,0,0.0,0,7703964.062596798,7972465.700405389,7703964.062596798,7972465.700405389,7703964.062596798,7972465.700405389,50919.06175878644,50919.06175878644,50919.06175878644
