ADMIN0,date,CS_2,CS_3,CS_4,CS_99,ML1_1,ML1_2,ML1_3,ML1_4,ML1_99,ML2_1,ML2_2,ML2_3,ML2_4,ML2_99,CS_1,CS_5,ML1_5,ML2_5,pop_CS,pop_total_CS,pop_ML1,pop_total_ML1,pop_ML2,pop_total_ML2,perc_CS_1,perc_CS_2,perc_CS_3,perc_CS_4,perc_CS_5,CS_3p,perc_CS_3p,CS_4p,perc_CS_4p,CS_2m,perc_CS_2m,perc_ML1_1,perc_ML1_2,perc_ML1_3,perc_ML1_4,perc_ML1_5,ML1_3p,perc_ML1_3p,ML1_4p,perc_ML1_4p,ML1_2m,perc_ML1_2m,perc_ML2_1,perc_ML2_2,perc_ML2_3,perc_ML2_4,perc_ML2_5,ML2_3p,perc_ML2_3p,ML2_4p,perc_ML2_4p,ML2_2m,perc_ML2_2m,perc_inc_ML2_3p,perc_inc_ML1_3p,period_ML1,period_ML2
Somalia,2014-10-01,12073961.35597992,1112965.156747818,0.0,,170720.08174037933,11840776.15309906,1346150.3596286774,0.0,,1962653.3563985825,11010747.356966019,384245.8811035156,0.0,,170720.08174037933,0.0,0.0,0.0,13357646.594468117,13357646.594468117,13357646.594468117,13357646.594468117,13357646.594468117,13357646.594468117,1.2780700592204668,90.38988470454206,8.332045236237475,0.0,0.0,1112965.156747818,8.332045236237475,0.0,0.0,12244681.437720299,91.66795476376252,1.2780700592204668,88.64417896789358,10.07775097288595,0.0,0.0,1346150.3596286774,10.07775097288595,0.0,0.0,12011496.23483944,89.92224902711405,14.693107371259456,82.4302939825191,2.8765986462214514,0.0,0.0,384245.8811035156,2.8765986462214514,0.0,0.0,12973400.713364601,97.12340135377855,-5.455446590016024,1.7457057366484747,Oct - Dec 2014,Jan - Mar 2015
Somalia,2015-01-01,10302950.581188202,391196.69921875,0.0,,3030077.734977722,10302950.581188202,391196.69921875,0.0,,157143.923828125,13567081.09155655,0.0,0.0,,3030077.734977722,0.0,0.0,0.0,13724225.015384674,13724225.015384674,13724225.015384674,13724225.015384674,13724225.015384674,13724225.015384674,22.07831576341138,75.0712741130281,2.8504101235605197,0.0,0.0,391196.69921875,2.8504101235605197,0.0,0.0,13333028.316165924,97.14958987643948,22.07831576341138,75.0712741130281,2.8504101235605197,0.0,0.0,391196.69921875,2.8504101235605197,0.0,0.0,13333028.316165924,97.14958987643948,1.1450112749679398,98.85498872503206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13724225.015384674,100.0,-2.8504101235605197,0.0,Jan - Mar 2015,Apr - Jun 2015
Somalia,2015-04-01,13274837.893314362,449387.1220703125,0.0,,0.0,13274837.893314362,393367.7158203125,56019.40625,,0.0,13427071.920658112,297153.0947265625,0.0,,0.0,0.0,0.0,0.0,13724225.015384674,13724225.015384674,13724225.015384674,13724225.015384674,13724225.015384674,13724225.015384674,0.0,96.72559199833466,3.2744080016653436,0.0,0.0,449387.1220703125,3.2744080016653436,0.0,0.0,13274837.893314362,96.72559199833466,0.0,96.72559199833466,2.866228988371675,0.4081790132936686,0.0,449387.1220703125,3.2744080016653436,56019.40625,0.4081790132936686,13274837.893314362,96.72559199833466,0.0,97.83482787265979,2.1651721273402162,0.0,0.0,297153.0947265625,2.1651721273402162,0.0,0.0,13427071.920658112,97.83482787265979,-1.1092358743251274,0.0,Apr - Jun 2015,Jul - Sep 2015
Somalia,2015-07-01,12702998.123783112,668060.8540039062,0.0,,353166.03759765625,12702998.123783112,668060.8540039062,0.0,,0.0,13102414.172611237,621810.8427734375,0.0,,353166.03759765625,0.0,0.0,0.0,13724225.015384674,13724225.015384674,13724225.015384674,13724225.015384674,13724225.015384674,13724225.015384674,2.573304045960787,92.5589467495849,4.867749204454305,0.0,0.0,668060.8540039062,4.867749204454305,0.0,0.0,13056164.161380768,95.13225079554569,2.573304045960787,92.5589467495849,4.867749204454305,0.0,0.0,668060.8540039062,4.867749204454305,0.0,0.0,13056164.161380768,95.13225079554569,0.0,95.46924622646164,4.530753773538366,0.0,0.0,621810.8427734375,4.530753773538366,0.0,0.0,13102414.172611237,95.46924622646164,-0.3369954309159393,0.0,Jul - Sep 2015,Oct - Dec 2015
Somalia,2015-10-01,12105398.924564362,1452449.5073242188,0.0,,2024867.5527744293,10186527.407922745,1304145.4340820312,208684.62060546875,,2605976.3867588043,10214886.156457901,903362.4721679688,0.0,,166376.58349609375,0.0,0.0,0.0,13724225.015384674,13724225.015384674,13724225.015384674,13724225.015384674,13724225.015384674,13724225.015384674,1.2122839964339538,88.20460835489341,10.583107648672636,0.0,0.0,1452449.5073242188,10.583107648672636,0.0,0.0,12271775.508060455,89.41689235132736,14.753966438939756,74.222969941864,9.502506936603718,1.5205566825925403,0.0,1512830.0546875,11.023063619196257,208684.62060546875,1.5205566825925403,12211394.960697174,88.97693638080374,18.988149668469728,74.42960272807498,6.582247603455288,0.0,0.0,903362.4721679688,6.582247603455288,0.0,0.0,12820862.543216705,93.41775239654471,-4.0008600452173475,0.4399559705236218,Oct - Dec 2015,Jan - Mar 2016
Somalia,2016-02-01,10230038.910758018,1678025.7765197754,0.0,,1029208.9615478516,11406717.013541222,1678025.7765197754,0.0,,2747618.151784897,11181461.131073952,184872.46875,0.0,,2205887.0643310547,0.0,0.0,0.0,14113951.751608849,14113951.751608849,14113951.751608849,14113951.751608849,14113951.751608849,14113951.751608849,15.629124310132388,72.48174778259319,11.889127907274426,0.0,0.0,1678025.7765197754,11.889127907274426,0.0,0.0,12435925.975089073,88.11087209272557,7.292138868411054,80.81873322431451,11.889127907274426,0.0,0.0,1678025.7765197754,11.889127907274426,0.0,0.0,12435925.975089073,88.11087209272557,19.467390849424547,79.22275297419363,1.3098561763818302,0.0,0.0,184872.46875,1.3098561763818302,0.0,0.0,13929079.282858849,98.69014382361817,-10.579271730892597,0.0,Feb - May 2016,Jun - Sep 2016
Somalia,2016-06-01,7917477.598534584,1797578.9928894043,0.0,,4279720.798635483,8065172.845826149,1769058.1071472168,0.0,,0.0,7413039.139883995,6700912.6117248535,0.0,,4398895.16018486,0.0,0.0,0.0,14113951.751608849,14113951.751608849,14113951.751608849,14113951.751608849,14113951.751608849,14113951.751608849,31.166998708801952,56.096816383349704,12.736184907848353,0.0,0.0,1797578.9928894043,12.736184907848353,0.0,0.0,12316372.758719444,87.26381509215166,30.322625965811724,57.14326496055083,12.534109073637453,0.0,0.0,1769058.1071472168,12.534109073637453,0.0,0.0,12344893.644461632,87.46589092636255,0.0,52.52277512595991,47.47722487404009,0.0,0.0,6700912.6117248535,47.47722487404009,0.0,0.0,7413039.139883995,52.52277512595991,34.741039966191735,-0.20207583421090014,Jun - Sep 2016,Oct - Jan 2017
Somalia,2016-10-01,12312137.323028564,1425894.8458862305,0.0,,375919.7374267578,12312137.323028564,1425894.8458862305,0.0,,375919.7374267578,10576379.061798096,3161653.107116699,0.0,,375919.7374267578,0.0,0.0,0.0,14113951.906341553,14113951.906341553,14113951.906341553,14113951.906341553,14113951.906341553,14113951.906341553,2.663461941214728,87.23380527814174,10.10273278064353,0.0,0.0,1425894.8458862305,10.10273278064353,0.0,0.0,12688057.060455322,89.89726721935646,2.663461941214728,87.23380527814174,10.10273278064353,0.0,0.0,1425894.8458862305,10.10273278064353,0.0,0.0,12688057.060455322,89.89726721935646,2.663461941214728,74.93563200428657,22.400906054498698,0.0,0.0,3161653.107116699,22.400906054498698,0.0,0.0,10952298.799224854,77.59909394550131,12.298173273855168,0.0,Oct - Jan 2017,Feb - May 2017
Somalia,2017-02-01,10390378.973358154,2528741.955078125,1593349.7065429688,,0.0,6778169.958282471,6136460.275817871,1597840.4008789062,,0.0,6492774.7015686035,5796205.950500488,2223489.9829101562,,0.0,0.0,0.0,0.0,14512470.634979248,14512470.634979248,14512470.634979248,14512470.634979248,14512470.634979248,14512470.634979248,0.0,71.59621014711539,17.424613759307984,10.979176093576621,0.0,4122091.6616210938,28.403789852884604,1593349.7065429688,10.979176093576621,10390378.973358154,71.59621014711539,0.0,46.70583065260523,42.28404956098398,11.010119786410794,0.0,7734300.676696777,53.29416934739477,1597840.4008789062,11.010119786410794,6778169.958282471,46.70583065260523,0.0,44.73927882354601,39.93948443575112,15.321236740702874,0.0,8019695.9334106445,55.260721176454,2223489.9829101562,15.321236740702874,6492774.7015686035,44.73927882354601,26.856931323569395,24.890379494510167,Feb - May 2017,Jun - Sep 2017
Somalia,2017-06-01,7056242.132904053,5059768.14465332,2396460.357421875,,0.0,5403664.7738342285,4673484.138671875,4435321.7224731445,,0.0,5409689.099456787,6367229.1290893555,2735552.4064331055,,0.0,0.0,0.0,0.0,14512470.634979248,14512470.634979248,14512470.634979248,14512470.634979248,14512470.634979248,14512470.634979248,0.0,48.6219218655745,34.86496732305399,16.51311081137152,0.0,7456228.502075195,51.37807813442551,2396460.357421875,16.51311081137152,7056242.132904053,48.6219218655745,0.0,37.234630200111035,32.20322890719536,30.562140892693606,0.0,9108805.86114502,62.76536979988897,4435321.7224731445,30.562140892693606,5403664.7738342285,37.234630200111035,0.0,37.27614157177258,43.87419130235822,18.849667125869207,0.0,9102781.535522461,62.723858428227416,2735552.4064331055,18.849667125869207,5409689.099456787,37.27614157177258,11.345780293801909,11.387291665463465,Jun - Sep 2017,Oct - Jan 2018
Somalia,2017-10-01,5866814.329925537,7282741.386413574,1362914.9186401367,,0.0,6595697.610565186,3490954.9635009766,4425818.060913086,,0.0,3855551.276763916,4282380.900634766,6374538.457580566,,0.0,0.0,0.0,0.0,14512470.634979248,14512470.634979248,14512470.634979248,14512470.634979248,14512470.634979248,14512470.634979248,0.0,40.42602033443444,50.18264339402047,9.391336271545093,0.0,8645656.305053711,59.57397966556557,1362914.9186401367,9.391336271545093,5866814.329925537,40.42602033443444,0.0,45.448482043213566,24.054863236634336,30.4966547201521,0.0,7916773.0244140625,54.551517956786434,4425818.060913086,30.4966547201521,6595697.610565186,45.448482043213566,0.0,26.56715988434749,29.508282968118397,43.92455714753411,0.0,10656919.358215332,73.43284011565251,6374538.457580566,43.92455714753411,3855551.276763916,26.56715988434749,13.858860450086944,-5.022461708779133,Oct - Jan 2018,Feb - May 2018
Somalia,2018-02-01,5433418.492858887,4448669.361694336,0.0,,3897394.1212768555,3145957.154602051,6747752.734130859,1136211.6533203125,,3811057.903076172,4394428.040588379,6508404.86907959,213424.8505859375,,5045227.8087768555,0.0,0.0,0.0,14927315.663330078,14927315.663330078,14927315.663330078,14927315.663330078,14927315.663330078,14927315.663330078,33.79862744626474,36.39916657089548,29.80220598283978,0.0,0.0,4448669.361694336,29.80220598283978,0.0,0.0,10478646.301635742,70.19779401716022,26.109142522195448,21.075170014192835,45.2040600354366,7.611627428175116,0.0,7883964.387451172,52.81568746361172,1136211.6533203125,7.611627428175116,7043351.275878906,47.18431253638828,25.530765135745632,29.438836423775623,43.600638024074954,1.429760416403798,0.0,6721829.719665527,45.03039844047875,213424.8505859375,1.429760416403798,8205485.943664551,54.96960155952125,15.228192457638968,23.013481480771937,Feb - May 2018,Jun - Sep 2018
Somalia,2018-06-01,8383331.812255859,2278841.4916381836,0.0,,2358927.8747558594,8522018.70904541,3832944.228942871,213424.8505859375,,3436589.409057617,11277301.403686523,0.0,213424.8505859375,,4265142.359436035,0.0,0.0,0.0,14927315.663330078,14927315.663330078,14927315.663330078,14927315.663330078,14927315.663330078,14927315.663330078,28.57273508266215,56.16101381744113,15.26625109989672,0.0,0.0,2278841.4916381836,15.26625109989672,0.0,0.0,12648474.171691895,84.73374890010328,15.80276004044531,57.09009510651873,25.67738443663215,1.429760416403798,0.0,4046369.0795288086,27.10714485303595,213424.8505859375,1.429760416403798,10880946.58380127,72.89285514696405,23.02215272033017,75.54808686326602,0.0,1.429760416403798,0.0,213424.8505859375,1.429760416403798,213424.8505859375,1.429760416403798,14713890.81274414,98.57023958359619,-13.836490683492922,11.84089375313923,Jun - Sep 2018,Oct - Jan 2019
Somalia,2018-10-01,10624010.084655762,1280307.8344726562,0.0,,2573173.6143188477,11668488.964050293,472228.234375,213424.8505859375,,2573173.6143188477,10537993.57635498,1602723.6220703125,213424.8505859375,,3022997.74420166,0.0,0.0,0.0,14927315.663330078,14927315.663330078,14927315.663330078,14927315.663330078,14927315.663330078,14927315.663330078,20.251449171319198,71.17160462248637,8.576946206194432,0.0,0.0,1280307.8344726562,8.576946206194432,0.0,0.0,13647007.828857422,91.42305379380556,17.238019697272268,78.16870244604456,3.163517440279362,1.429760416403798,0.0,685653.0849609375,4.5932778566831605,213424.8505859375,1.429760416403798,14241662.57836914,95.40672214331684,17.238019697272268,70.59536901361473,10.7368508727092,1.429760416403798,0.0,1816148.47265625,12.166611289112996,213424.8505859375,1.429760416403798,13111167.190673828,87.83338871088701,3.5896650829185646,-3.9836683495112712,Oct - Jan 2019,Feb - May 2019
Somalia,2019-02-01,7957856.668121338,396462.6005859375,0.0,,4694456.643798828,6163219.101867676,4500704.850067139,0.0,,4086485.955078125,11050980.001983643,0.0,220914.638671875,,7004061.327026367,0.0,0.0,0.0,15358380.595733643,15358380.595733643,15358380.595733643,15358380.595733643,15358380.595733643,15358380.595733643,45.6041656434273,51.81442547615942,2.581408880413275,0.0,0.0,396462.6005859375,2.581408880413275,0.0,0.0,14961917.995147705,97.41859111958672,30.566091356681753,40.12935519764198,29.30455344567627,0.0,0.0,4500704.850067139,29.30455344567627,0.0,0.0,10857675.745666504,70.69544655432372,26.607531501161635,71.95407050306763,0.0,1.4383979957707402,0.0,220914.638671875,1.4383979957707402,220914.638671875,1.4383979957707402,15137465.957061768,98.56160200422927,-1.1430108846425346,26.723144565262995,Feb - May 2019,Jun - Sep 2019
Somalia,2019-06-01,6559194.098754883,5607744.002044678,220914.638671875,,514254.50177001953,6939344.987426758,5158106.212890625,2746674.8936462402,,1399696.5139770508,7406307.363891602,6331462.079193115,220914.638671875,,2970527.856262207,0.0,0.0,0.0,15358380.595733643,15358380.595733643,15358380.595733643,15358380.595733643,15358380.595733643,15358380.595733643,19.341413228731817,42.707589240085255,36.512599535412186,1.4383979957707402,0.0,5828658.640716553,37.95099753118293,220914.638671875,1.4383979957707402,9529721.95501709,62.04900246881707,3.34836409714233,45.182790881965886,33.58496151816605,17.88388350272574,0.0,7904781.106536865,51.468845020891784,2746674.8936462402,17.88388350272574,7453599.489196777,48.531154979108216,9.113568356066578,48.22323107391268,41.22480257425,1.4383979957707402,0.0,6552376.71786499,42.66320057002074,220914.638671875,1.4383979957707402,8806003.877868652,57.33679942997926,4.7122030388378136,13.517847489708856,Jun - Sep 2019,Oct - Jan 2020
Somalia,2019-10-01,8935879.780761719,4762241.341033936,630794.9975585938,,1029464.4763793945,5185776.840332031,8291065.848876953,852073.4301452637,,1029464.4763793945,13418193.292236328,910722.8271179199,0.0,,1029464.4763793945,0.0,0.0,0.0,15358380.595733643,15358380.595733643,15358380.595733643,15358380.595733643,15358380.595733643,15358380.595733643,6.702949376481569,58.18243482808331,31.007444511153892,4.107171284281237,0.0,5393036.338592529,35.11461579543513,630794.9975585938,4.107171284281237,9965344.257141113,64.88538420456487,6.702949376481569,33.7651278271654,53.98398481660301,5.547937979750017,0.0,9143139.279022217,59.53192279635303,852073.4301452637,5.547937979750017,6215241.316711426,40.46807720364697,6.702949376481569,87.36724037144728,5.929810252071151,0.0,0.0,910722.8271179199,5.929810252071151,0.0,0.0,14447657.768615723,94.07018974792885,-29.18480554336398,24.4173070009179,Oct - Jan 2020,Feb - May 2020
Somalia,2020-02-01,12328530.50390625,875047.046875,0.0,,2788861.055999756,11362558.483459473,1655169.275817871,0.0,,2788861.055999756,7062554.423828125,5955173.335449219,0.0,,2603011.2644958496,0.0,0.0,0.0,15806588.8152771,15806588.8152771,15806588.8152771,15806588.8152771,15806588.8152771,15806588.8152771,16.46788750511454,77.99614861867413,5.5359638762113255,0.0,0.0,875047.046875,5.5359638762113255,0.0,0.0,14931541.7684021,94.46403612378867,17.643661694446788,71.88495010686643,10.471388198686782,0.0,0.0,1655169.275817871,10.471388198686782,0.0,0.0,14151419.539459229,89.52861180131322,17.643661694446788,44.68107892451882,37.675259381034394,0.0,0.0,5955173.335449219,37.675259381034394,0.0,0.0,9851415.47982788,62.3247406189656,32.13929550482307,4.935424322475456,Feb - May 2020,Jun - Sep 2020
Somalia,2020-06-01,12038021.5625,2597769.75,0.0,,1170796.875,10894163.0,3741630.25,0.0,,1486922.875,5439604.5,8880065.0,0.0,,1170796.875,0.0,0.0,0.0,15806588.1875,15806588.1875,15806590.125,15806590.125,15806592.375,15806592.375,7.407018270558079,76.15825388567902,16.4347278437629,0.0,0.0,2597769.75,16.4347278437629,0.0,0.0,13208818.4375,83.5652721562371,7.407017362639433,68.92165175314811,23.67133088421245,0.0,0.0,3741630.25,23.67133088421245,0.0,0.0,12064959.875,76.32866911578755,9.406979314224264,34.413517923087454,56.17950276268828,0.0,0.0,8880065.0,56.17950276268828,0.0,0.0,6926527.375,43.82049723731172,39.74477491892538,7.236603040449548,Jun - Sep 2020,Oct - Jan 2021
Somalia,2020-08-01,0.0,0.0,0.0,,1170796.875,10894163.0,3741630.25,0.0,,1486922.875,5439604.5,8880065.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,15806590.125,15806590.125,15806592.375,15806592.375,,,,,,0.0,,0.0,,0.0,,7.407017362639433,68.92165175314811,23.67133088421245,0.0,0.0,3741630.25,23.67133088421245,0.0,0.0,12064959.875,76.32866911578755,9.406979314224264,34.413517923087454,56.17950276268828,0.0,0.0,8880065.0,56.17950276268828,0.0,0.0,6926527.375,43.82049723731172,,,,
Somalia,2020-10-01,10186666.208068848,3411649.541809082,0.0,,2208273.06539917,10186666.208068848,3411649.541809082,0.0,,929421.3339538574,9226994.290222168,5650173.191101074,0.0,,2208273.06539917,0.0,0.0,0.0,15806588.8152771,15806588.8152771,15806588.8152771,15806588.8152771,15806588.8152771,15806588.8152771,13.970585881660119,64.44569620374648,21.58371791459341,0.0,0.0,3411649.541809082,21.58371791459341,0.0,0.0,12394939.273468018,78.41628208540658,13.970585881660119,64.44569620374648,21.58371791459341,0.0,0.0,3411649.541809082,21.58371791459341,0.0,0.0,12394939.273468018,78.41628208540658,5.879961481983829,58.374355137929946,35.74568338008623,0.0,0.0,5650173.191101074,35.74568338008623,0.0,0.0,10156415.624176025,64.25431661991378,14.161965465492816,0.0,Oct - Jan 2021,Feb - May 2021
Somalia,2020-11-01,0.0,0.0,0.0,,2208273.06539917,10186666.208068848,3367841.438293457,43808.103515625,,929421.3339538574,9226994.290222168,5606365.087585449,43808.103515625,,0.0,0.0,0.0,0.0,0.0,0.0,15806588.8152771,15806588.8152771,15806588.8152771,15806588.8152771,,,,,,0.0,,0.0,,0.0,,13.970585881660119,64.44569620374648,21.30656701234887,0.2771509022445398,0.0,3411649.541809082,21.58371791459341,43808.103515625,0.2771509022445398,12394939.273468018,78.41628208540658,5.879961481983829,58.374355137929946,35.468532477841684,0.2771509022445398,0.0,5650173.191101074,35.74568338008623,43808.103515625,0.2771509022445398,10156415.624176025,64.25431661991378,,,,
